SubscriptionId,InvestorId,ProductId,ProductCategory,LoanApplicationId,IsFinalPayBack,IsThirdPartyConfirmed,num_loan,num_batch,last_payment_late,PaidLate,IsDefaulted
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_822,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_499,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1305,0,1,9,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1305,1,1,9,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_704,0,1,9,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_704,1,1,9,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_873,1,1,97,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_41,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_166,0,1,4,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_166,1,1,4,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_325,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_4,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1302,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_564,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_750,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_653,1,1,8,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_329,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_134,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_183,0,1,9,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_183,1,1,9,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1023,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_9,utility_bill,LoanApplicationId_235,0,1,2,1,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1518,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1526,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1285,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_300,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_29,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_153,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1083,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_23,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_137,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1033,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1400,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_475,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_9,utility_bill,LoanApplicationId_1591,1,1,1,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_332,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_682,1,1,3,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1603,1,1,3,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1306,1,1,3,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_694,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_380,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_961,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_784,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1220,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1233,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1632,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1318,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1203,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_923,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_328,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1254,1,1,9,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1119,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_909,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1180,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1619,0,1,97,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1619,1,1,97,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_571,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_350,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_573,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1091,0,1,6,5,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1091,0,1,6,5,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1091,0,1,6,5,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1091,0,1,6,5,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1091,1,1,6,5,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1401,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1331,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1103,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1208,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_674,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1101,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_387,1,1,1,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_977,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1469,1,1,11,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_389,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1524,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_774,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_264,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_828,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_790,1,1,18,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_875,1,1,9,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_830,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_596,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1036,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_58,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_351,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1545,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_988,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1311,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1465,1,1,8,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1205,0,1,11,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1205,1,1,11,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_286,1,1,1,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_844,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1351,0,1,4,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1351,1,1,4,2,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1280,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_447,1,1,15,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_1191,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_620,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_891,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1559,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_479,0,1,6,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_479,1,1,6,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_943,0,1,16,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_943,1,1,16,2,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_101,1,1,24,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_777,0,1,16,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_777,0,1,16,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_777,0,1,16,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_777,1,1,16,4,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_854,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_460,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_371,1,1,8,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_494,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1413,1,1,6,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_884,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_326,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_487,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_611,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_85,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1109,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1565,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1624,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1068,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1484,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_654,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_405,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1157,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1525,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1281,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_789,1,1,9,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1022,1,1,18,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1184,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_505,1,1,2,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_510,1,1,39,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1581,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1196,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_5,1,1,9,1,0,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1211,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1244,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_66,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1192,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1485,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_863,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1165,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_728,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_743,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_139,1,1,4,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_604,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1053,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_9,utility_bill,LoanApplicationId_412,0,1,10,1,0,False,1
SubscriptionId_7,InvestorId_1,ProductId_6,tv,LoanApplicationId_251,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1283,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1445,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_603,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1124,1,1,46,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1338,1,1,24,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1299,0,1,2,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1299,0,1,2,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1299,1,1,2,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_461,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_226,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_871,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1246,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_745,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_817,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_478,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1499,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_362,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_424,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1145,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_788,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_824,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1584,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_781,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1136,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_318,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_640,1,1,18,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_691,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1517,0,1,18,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1517,1,1,18,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1335,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_857,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_207,1,1,46,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_1090,1,1,24,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_607,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1116,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_422,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1329,1,1,1,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1360,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_391,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_617,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_760,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_16,utility_bill,LoanApplicationId_1049,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1453,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1579,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1537,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1609,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_953,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_567,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1417,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_140,1,1,8,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_5,tv,LoanApplicationId_1455,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_417,1,1,21,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1132,1,1,14,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_5,tv,LoanApplicationId_493,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_28,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_239,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_270,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_42,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1259,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1493,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1278,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_563,0,1,1,1,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1406,1,1,11,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_701,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1460,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1607,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_800,1,1,2,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_753,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1497,0,1,21,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1497,1,1,21,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_470,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_246,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1142,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_574,1,1,20,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_333,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_327,1,1,9,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_719,1,1,24,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_421,0,1,6,2,1,False,1
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_421,0,1,6,2,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1313,1,1,5,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_696,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1557,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_672,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_204,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1435,1,1,20,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1214,0,1,21,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1214,1,1,21,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_477,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_307,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_27,0,1,12,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_27,1,1,12,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1315,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1551,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1240,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_170,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_737,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_397,0,1,10,1,0,False,1
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1179,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1152,1,1,46,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_903,0,1,16,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_903,1,1,16,2,0,False,0
